"show_id","tema_id"
"60037022","14"
"60034571","13"
"60034571","14"
"81167047","5"
"81167047","6"
"81167047","32"
"70053456","1"
"70053456","2"
"80173150","14"
"80173150","16"
"80173150","10"
"81168341","14"
"81168341","8"
"81168346","39"
"81168346","14"
"81168346","8"
"80137461","13"
"80137461","14"
"80137461","8"
"81012857","1"
"70123116","19"
"70123116","8"
"80190101","13"
"80190101","14"
"80190101","8"
"81024712","14"
"81024712","8"
"81024712","40"
"70112494","14"
"70112494","10"
"80215922","14"
"81012415","25"
"81012415","11"
"70113306","14"
"70113306","8"
"70113305","14"
"70113305","8"
"70113305","17"
"80032472","8"
"80032472","26"
"80032472","17"
"81024703","14"
"81024703","8"
"81012402","25"
"81012402","11"
"81012402","12"
"70181653","2"
"70181653","8"
"70181653","17"
"80048200","18"
"81025884","14"
"81025884","8"
"81025884","10"
"80032474","14"
"80032474","8"
"80032474","26"
"80032476","2"
"80032476","8"
"80032476","26"
"70127589","14"
"70127589","8"
"80225696","20"
"80225696","21"
"80104130","13"
"80104130","2"
"80104130","8"
"80032473","2"
"80032473","14"
"80032473","8"
"70090035","13"
"70090035","14"
"70090035","8"
"81024713","2"
"81024713","14"
"81024713","8"
"70117268","14"
"70117268","8"
"70117268","26"
"70211216","3"
"70140322","3"
"81024696","14"
"81024696","8"
"81024696","40"
"70303428","2"
"70303428","8"
"70303428","17"
"81012407","25"
"81012407","11"
"81012407","12"
"70125882","13"
"70125882","14"
"70125882","8"
"70101039","2"
"70101039","8"
"70101039","26"
"70123121","8"
"70123121","10"
"80152182","14"
"80152182","8"
"70229042","2"
"70229042","8"
"70042756","2"
"70042756","8"
"70042756","17"
"80187618","2"
"80187618","14"
"80187618","8"
"81024704","2"
"81024704","8"
"80221498","13"
"80221498","18"
"80221498","8"
"70229047","13"
"70229047","8"
"70229555","13"
"70229555","8"
"70213515","2"
"70213515","8"
"70213515","9"
"81018563","1"
"81018565","1"
"70114948","2"
"70114948","14"
"70114948","16"
"80190103","13"
"80190103","14"
"80190103","8"
"81024729","14"
"81024729","8"
"81024729","17"
"81012427","11"
"81012427","12"
"80032477","2"
"80032477","8"
"80032477","26"
"81024711","13"
"81024711","14"
"81024711","8"
"81025908","2"
"81025908","14"
"81025908","16"
"70303495","13"
"70303495","8"
"70303429","19"
"70303429","8"
"70303429","10"
"80084768","2"
"80084768","8"
"80084768","26"
"70096752","13"
"70096752","8"
"70096752","26"
"70229046","13"
"70229046","8"
"70229046","26"
"80084767","2"
"80084767","14"
"80084767","8"
"81024701","2"
"81024701","14"
"81024701","8"
"81031355","27"
"70229048","13"
"70229048","8"
"70229048","26"
"80995576","18"
"80995576","8"
"70292836","2"
"70292836","8"
"70292836","26"
"80240397","25"
"80240397","6"
"80240397","27"
"80141767","13"
"80141767","14"
"80141767","8"
"70139542","14"
"70139542","16"
"70139542","8"
"70039175","13"
"70039175","14"
"70039175","9"
"70225597","13"
"70225597","8"
"70225597","26"
"70123119","2"
"70123119","8"
"70123119","17"
"70150437","14"
"70150437","8"
"80084667","2"
"80084667","8"
"80084667","17"
"70099118","2"
"70099118","16"
"70099118","17"
"81024705","14"
"81024705","8"
"81024705","17"
"80198771","14"
"80198771","8"
"80198771","10"
"80062096","13"
"80062096","2"
"80062096","8"
"70291096","1"
"70130483","1"
"80031038","1"
"80065930","1"
"80112370","1"
"70165189","1"
"70197459","1"
"80095193","1"
"70246439","1"
"80158155","1"
"80202539","33"
"80202539","4"
"80063617","1"
"80204252","25"
"80204252","11"
"80204252","12"
"80191075","4"
"80191075","21"
"80204401","11"
"80204401","12"
"80202503","2"
"80202503","8"
"80147971","18"
"80147971","8"
"70257412","2"
"70257412","14"
"70257412","16"
"80172937","18"
"80172937","40"
"80118280","1"
"80118280","2"
"80204402","11"
"80204402","12"
"80135360","18"
"80135360","40"
"70286355","14"
"70286355","31"
"70286355","17"
"80150246","18"
"80150246","8"
"80150246","40"
"80156995","6"
"80156995","22"
"80017272","1"
"80017272","14"
"80075828","29"
"80095089","1"
"80208176","1"
"80116741","2"
"80116741","14"
"80116741","8"
"80204400","25"
"80204400","11"
"80204400","12"
"80063290","13"
"80063290","14"
"80063290","8"
"80187223","4"
"80190518","6"
"80190518","20"
"80190518","22"
"80002999","5"
"80002999","6"
"80002999","22"
"80157275","6"
"80157275","20"
"80157275","22"
"80162195","18"
"80162195","40"
"80198687","2"
"80198687","14"
"80198687","8"
"80163353","18"
"80163353","8"
"80163353","26"
"80162246","14"
"80162246","16"
"80162246","8"
"80112371","1"
"80189209","6"
"80189209","22"
"80208413","14"
"80208413","8"
"80111818","6"
"80111818","20"
"80111818","22"
"80116939","6"
"80116939","20"
"80116939","22"
"80128277","14"
"80128338","25"
"80128338","21"
"80111650","6"
"80111650","20"
"80111650","21"
"70153553","14"
"70153553","8"
"80111554","6"
"80111554","20"
"80111554","21"
"80097248","4"
"80098709","14"
"80098709","16"
"80098709","8"
"80111556","6"
"80111556","20"
"80111556","21"
"80092849","2"
"80092849","8"
"80107372","1"
"80107372","2"
"80138584","6"
"80138584","21"
"80138584","22"
"80006232","36"
"80106138","14"
"80106138","8"
"70205018","33"
"80111683","6"
"80111683","20"
"80111683","22"
"80038288","14"
"80038288","16"
"80038288","8"
"80109089","18"
"80109089","40"
"80061797","2"
"80061797","8"
"80111845","6"
"80111845","20"
"80111845","21"
"80048100","4"
"70206821","14"
"70206816","14"
"60022914","14"
"70206818","14"
"70206819","14"
"70206819","40"
"70206822","14"
"70206820","14"
"70206823","14"
"70206824","14"
"70206824","40"
"70206825","14"
"70206826","14"
"70206826","10"
"81029831","2"
"81029831","8"
"81029831","17"
"80194289","14"
"80194289","16"
"80194289","8"
"80191219","2"
"80191219","8"
"81005091","6"
"81005091","20"
"81005091","22"
"80169786","11"
"80169786","22"
"80190859","13"
"80190859","14"
"80218634","6"
"80218634","21"
"81022683","5"
"81022683","6"
"81022683","7"
"80201862","27"
"80989924","25"
"80989924","11"
"80989924","6"
"80057250","4"
"80057250","28"
"80057250","21"
"70243445","13"
"70243445","2"
"70243445","17"
"80201542","2"
"80201542","14"
"80201542","34"
"81079723","13"
"81079723","14"
"81079723","8"
"81003058","14"
"80236993","14"
"80236993","8"
"80057565","14"
"81016857","5"
"81016857","6"
"81016857","38"
"81002596","8"
"81002596","34"
"81002596","17"
"81002597","8"
"81002597","34"
"81002597","17"
"80148275","18"
"80148275","8"
"80127886","8"
"80127886","10"
"80176771","5"
"80176771","22"
"80080491","14"
"80080491","8"
"80080491","9"
"80046777","14"
"80046777","16"
"60024976","18"
"80185003","4"
"80185003","21"
"80173002","14"
"80009431","18"
"80009431","8"
"81092045","14"
"81153751","5"
"81153751","6"
"81153751","22"
"81034600","13"
"81034600","14"
"81034600","8"
"80183783","18"
"81209203","1"
"81209203","2"
"81058497","3"
"80167628","2"
"80167628","14"
"80167628","16"
"81165326","14"
"81165326","8"
"81165326","17"
"81053961","2"
"81142595","5"
"81142595","6"
"81142595","22"
"81029848","14"
"81029848","8"
"80225421","3"
"80204460","2"
"80204460","14"
"80204460","8"
"70209267","1"
"70209267","2"
"70209267","17"
"70306305","2"
"70306305","17"
"70262831","2"
"70262831","17"
"70113005","13"
"70113005","8"
"70113005","9"
"70052286","2"
"70052286","16"
"70052286","17"
"80114460","18"
"81206389","14"
"81206389","8"
"81206389","10"
"80201488","5"
"80201488","11"
"80196135","18"
"80196135","8"
"80196135","40"
"80117461","3"
"80127600","6"
"80127600","20"
"80127600","7"
"80117533","18"
"81193313","6"
"81193313","32"
"81193313","20"
"81197050","18"
"81197050","8"
"81213894","2"
"81213894","14"
"81213894","8"
"80238204","1"
"80238204","14"
"80238204","17"
"80230507","1"
"81041515","4"
"81041515","21"
"80191074","27"
"80990725","14"
"80990725","8"
"81016327","1"
"81016327","14"
"81016327","40"
"81004245","14"
"81004245","16"
"81004245","8"
"81033200","14"
"81033200","8"
"81033200","17"
"81002951","6"
"81002951","20"
"81002951","22"
"81039383","14"
"81039383","16"
"81039383","8"
"81018377","2"
"81018377","14"
"81018377","8"
"81021528","13"
"81021528","2"
"81021528","8"
"80991809","14"
"80991809","16"
"80991809","8"
"80097475","18"
"80097475","8"
"70117294","13"
"70117582","1"
"70117582","2"
"80163294","6"
"80163294","22"
"80119411","5"
"80119411","6"
"80119411","22"
"81082007","14"
"81082007","16"
"81082007","8"
"81172754","2"
"81172754","8"
"81172754","10"
"81120982","14"
"81120982","16"
"81120982","8"
"81227195","14"
"81227195","8"
"81172841","2"
"81172841","8"
"81172899","2"
"81172899","16"
"81172899","8"
"81094391","27"
"81172908","13"
"81172908","2"
"81172908","8"
"81152641","6"
"81152641","20"
"81152641","21"
"81172901","14"
"81172901","8"
"81172901","10"
"80990849","11"
"81033086","1"
"81033086","14"
"80156799","33"
"80156799","6"
"81161538","6"
"81161538","37"
"81161538","21"
"80997965","21"
"81018979","6"
"81018979","21"
"81018979","22"
"60020826","14"
"60020826","10"
"80226242","13"
"80226242","8"
"81002391","11"
"70101696","13"
"70101696","14"
"81194544","2"
"81194544","8"
"81194544","17"
"80995081","1"
"80995081","2"
"81177504","14"
"81177504","16"
"80175798","14"
"80216094","37"
"80216094","21"
"80227995","4"
"80239961","13"
"80239961","8"
"80219019","2"
"80219019","8"
"81062293","3"
"80235524","1"
"81035121","36"
"81140259","6"
"81140259","7"
"81140259","37"
"80241855","5"
"80241855","22"
"80241855","24"
"81215481","13"
"81215481","14"
"81215481","8"
"81005044","18"
"81005044","8"
"80147529","18"
"81018860","1"
"80217495","18"
"80217495","8"
"80141787","18"
"80141787","8"
"80109415","21"
"80109415","22"
"80109415","30"
"80049871","3"
"81218079","10"
"60028294","13"
"60028294","1"
"60028294","2"
"80125671","14"
"80125671","10"
"80198001","5"
"80198001","6"
"80198001","32"
"80174220","13"
"80174220","16"
"80126449","18"
"80103512","14"
"80103512","16"
"80103512","8"
"80199051","6"
"80199051","20"
"80199051","22"
"80198545","6"
"80198545","21"
"60020948","1"
"60020948","39"
"70235384","13"
"569355","13"
"569355","14"
"81208888","6"
"81208888","21"
"81208888","38"
"60022645","13"
"60022645","9"
"80235857","5"
"80235857","6"
"80235857","7"
"80225915","41"
"80196379","1"
"80196379","2"
"80198859","14"
"80198859","16"
"80198859","8"
"80216180","33"
"80216180","4"
"80244846","22"
"80159876","13"
"80159876","29"
"80159876","8"
"70091304","3"
"81169145","5"
"81169145","11"
"80244700","6"
"80244700","21"
"80244700","22"
"81218074","18"
"81218074","40"
"80245262","6"
"80245262","27"
"80199682","1"
"80199682","2"
"80214115","6"
"80214115","32"
"80214115","22"
"80203522","26"
"80097141","22"
"80107037","19"
"80107037","16"
"80107037","8"
"80077402","14"
"80077402","10"
"80107219","14"
"80107219","16"
"80107219","8"
"60023606","13"
"60023606","14"
"80241539","5"
"80241539","6"
"80241539","22"
"81026188","1"
"81026188","2"
"81026188","17"
"80080109","18"
"80993625","6"
"80993625","20"
"80993625","21"
"80988835","2"
"80988835","8"
"80208104","1"
"80208104","26"
"80134827","3"
"80127558","18"
"80158084","14"
"80158084","31"
"80124725","3"
"70267398","14"
"70267398","16"
"70267398","8"
"81152643","6"
"81152643","21"
"81152643","22"
"80108983","2"
"80108983","14"
"80108983","17"
"292118","2"
"292118","15"
"70003046","2"
"80221584","18"
"70053833","14"
"70053833","16"
"70122722","19"
"70122722","9"
"70122722","10"
"81217738","14"
"81217738","8"
"81217738","17"
"80081990","18"
"60004471","2"
"60004471","9"
"60022413","14"
"60022413","10"
"81011957","6"
"81011957","22"
"70058022","2"
"70058022","40"
"60022502","1"
"60022502","2"
"80244683","18"
"80244683","8"
"80244683","40"
"80028357","2"
"80028357","8"
"80028357","17"
"81217739","14"
"81217739","16"
"81217739","8"
"60031884","13"
"60031884","39"
"60031884","8"
"70117289","2"
"70117289","17"
"28631236","2"
"70121502","1"
"70215455","19"
"70215455","10"
"506464","2"
"60003508","14"
"60003508","10"
"70105132","2"
"60004083","39"
"60004083","2"
"60004083","40"
"70087538","2"
"70087538","40"
"1181661","14"
"1181661","10"
"60011552","39"
"60011552","14"
"60011552","16"
"80222157","5"
"80222157","11"
"80222157","6"
"70044693","13"
"70044693","14"
"70173046","2"
"70173046","14"
"70173046","16"
"70039187","1"
"70039187","2"
"70044686","15"
"70044686","14"
"70044686","10"
"80180600","4"
"81039045","4"
"81039045","21"
"80989043","1"
"80989043","2"
"81021831","19"
"81021831","8"
"81021832","2"
"81021832","19"
"81021832","8"
"80201866","27"
"80239932","3"
"81215856","36"
"81214223","1"
"81214223","2"
"80045925","4"
"80045925","21"
"80027560","1"
"80027560","2"
"70135899","19"
"81215437","1"
"81215438","1"
"81215438","2"
"81214187","1"
"81214187","2"
"80160987","1"
"81215439","1"
"81215439","2"
"70178618","19"
"70292700","1"
"70292700","2"
"81214214","1"
"81214214","2"
"81020531","2"
"81020531","8"
"81020531","34"
"80215086","4"
"80191051","18"
"80191051","26"
"80242446","14"
"80242446","17"
"80241877","5"
"80241877","6"
"80241877","22"
"80085566","14"
"80085566","16"
"80124722","18"
"70243696","14"
"70243696","8"
"70243692","14"
"70243692","8"
"81073633","3"
"81105522","6"
"81105522","27"
"81105522","7"
"70230138","3"
"70083532","18"
"80177865","13"
"80177865","14"
"80177865","8"
"80117534","3"
"80115031","14"
"80115031","16"
"80115031","8"
"80120640","5"
"80120640","6"
"80120640","7"
"80029708","18"
"80079470","2"
"80079470","14"
"80079470","34"
"70127998","19"
"81191473","6"
"81191473","22"
"81191473","30"
"81019520","6"
"81019520","20"
"81019520","22"
"80160504","7"
"80160504","22"
"80158168","20"
"80158168","7"
"80158168","21"
"80160759","1"
"80160759","14"
"80160759","17"
"80209608","18"
"80182622","1"
"80175694","14"
"80175694","16"
"80016471","1"
"80016471","2"
"80171561","27"
"80123729","25"
"80123729","5"
"80123729","6"
"70189289","13"
"70189289","14"
"70189289","16"
"81132624","13"
"81132624","2"
"81132624","8"
"80013267","3"
"80046819","14"
"80046819","8"
"70293315","19"
"70293315","16"
"80177400","16"
"80177400","10"
"80191036","11"
"81037898","18"
"81037898","8"
"80997085","5"
"80997085","28"
"80997085","22"
"81004099","2"
"81004099","14"
"81004099","8"
"80200267","2"
"80200267","14"
"80242926","1"
"80242926","14"
"80242926","17"
"80216621","11"
"80216621","6"
"80216621","27"
"70113538","13"
"70113538","16"
"70113538","9"
"81179844","6"
"81179844","20"
"80244457","14"
"80244457","17"
"81196441","18"
"81196441","8"
"81162089","1"
"81162089","26"
"81217737","13"
"81217737","14"
"81217737","8"
"81076114","2"
"81076114","16"
"81076114","8"
"80217594","27"
"81033650","6"
"81033650","32"
"81033650","20"
"80183187","1"
"80183187","2"
"81179882","6"
"81179882","20"
"70124331","2"
"70124331","17"
"81179821","6"
"81179821","20"
"81179821","22"
"81033645","6"
"81033645","32"
"81033645","20"
"81217749","18"
"81217749","8"
"80158800","18"
"80158800","40"
"80238391","5"
"80238391","6"
"80238391","7"
"70291121","29"
"70291121","8"
"70291121","17"
"80242491","6"
"80242491","28"
"80242491","22"
"81179864","6"
"81179864","20"
"81179864","28"
"81035105","14"
"81035105","16"
"81035105","8"
"81018295","33"
"81018295","4"
"80224054","2"
"80224054","8"
"80224054","17"
"81038832","2"
"81038832","14"
"81038832","16"
"81035109","14"
"81035109","8"
"81030893","19"
"81030893","8"
"81035103","18"
"81035103","8"
"81035104","2"
"81035104","8"
"80075824","18"
"80075824","8"
"81035108","14"
"81035108","16"
"81035108","8"
"81035107","19"
"81035107","8"
"81028556","36"
"81028574","36"
"81028560","36"
"80196044","13"
"80196044","8"
"80122177","14"
"80122177","8"
"80136925","13"
"80136925","8"
"80136925","9"
"80202454","4"
"70040076","14"
"70040076","8"
"70040076","17"
"80009361","33"
"80009361","6"
"80009361","30"
"80166471","5"
"80166471","6"
"80166471","22"
"80119125","21"
"80117532","3"
"70260514","14"
"70260514","16"
"70260514","8"
"80127995","11"
"81156627","18"
"81156627","26"
"81096745","3"
"81163776","6"
"81163776","20"
"81163776","21"
"80191804","3"
"80191109","13"
"80004534","3"
"70213466","2"
"81034946","11"
"81034946","7"
"80222787","13"
"80222787","8"
"80244848","26"
"80193978","5"
"80193978","6"
"80193978","22"
"80147403","18"
"80147403","26"
"80058424","3"
"81078466","3"
"80060034","19"
"80060034","10"
"80205085","18"
"80205085","8"
"80205085","26"
"70117297","14"
"70117297","16"
"70117297","34"
"81200229","6"
"81200229","20"
"81200229","30"
"81152923","13"
"81152923","14"
"81171862","18"
"80131563","13"
"80131563","2"
"80131563","8"
"80107990","11"
"80107990","6"
"80107990","12"
"80091658","13"
"80091658","2"
"80208213","11"
"80208213","6"
"80208213","12"
"70286533","35"
"70286533","24"
"70286533","38"
"80237420","14"
"80237420","8"
"70174733","3"
"80175822","6"
"80175822","28"
"80175822","21"
"80183088","3"
"80198018","3"
"80134093","11"
"80134093","6"
"80134279","3"
"80234414","25"
"80234414","6"
"80234414","27"
"70044870","13"
"26597413","14"
"80245356","2"
"80245356","8"
"81193616","11"
"81193616","6"
"81193616","12"
"81082327","5"
"81082327","6"
"81082327","22"
"18002692","14"
"81024100","14"
"60027583","2"
"80216003","18"
"81184735","4"
"60002033","39"
"60002033","14"
"60002033","17"
"70046968","39"
"70046968","14"
"81154982","1"
"81154982","2"
"81063129","14"
"81074542","2"
"382650","13"
"382650","39"
"70044705","13"
"70044705","2"
"449931","39"
"449931","14"
"449931","17"
"81189912","13"
"81189912","8"
"80215046","1"
"60036838","13"
"60036838","39"
"81179693","14"
"81179693","8"
"81179693","34"
"485218","13"
"1192866","10"
"11819434","2"
"11819434","15"
"11819434","14"
"81050375","18"
"516788","13"
"516788","39"
"516788","9"
"70048968","2"
"70048968","17"
"542137","39"
"542137","2"
"542137","26"
"60021796","2"
"60021796","14"
"60021796","8"
"60031247","19"
"60031247","10"
"60000577","39"
"60000577","2"
"60000577","26"
"80241387","5"
"80241387","6"
"80241387","7"
"70039241","18"
"70039241","40"
"80227818","4"
"80231468","1"
"80231468","14"
"80231468","17"
"81083786","1"
"81083786","2"
"81083786","17"
"80153894","2"
"1179333","2"
"70118779","14"
"70118779","40"
"653673","18"
"653673","26"
"70020947","13"
"70020947","2"
"70117305","13"
